N,time_bellman,time_dijkstra
55987,0.013580,0.000026
55988,0.013580,0.000171
55989,0.014372,0.000102
55990,0.014393,0.000156
55991,0.013656,0.000113
55992,0.013764,0.000110
55993,0.013431,0.000125
55994,0.013559,0.000108
55995,0.013543,0.000130
55996,0.013873,0.000114
55997,0.014088,0.000147
55998,0.013562,0.000055
55999,0.013402,0.000078
56000,0.013501,0.000134
56001,0.013512,0.000136
56002,0.013613,0.000077
56003,0.013522,0.000022
56004,0.014326,0.000160
56005,0.013534,0.000016
56006,0.013640,0.000097
56007,0.014157,0.000159
56008,0.014346,0.000114
56009,0.013806,0.000142
56010,0.013805,0.000033
56011,0.019446,0.000212
56012,0.014297,0.000144
56013,0.013714,0.000138
56014,0.013581,0.000142
56015,0.014155,0.000120
56016,0.014341,0.000082
56017,0.014466,0.000146
56018,0.014659,0.000138
56019,0.013506,0.000063
56020,0.013402,0.000077
56021,0.013512,0.000031
56022,0.013670,0.000061
56023,0.013663,0.000087
56024,0.014117,0.000067
56025,0.014857,0.000108
56026,0.013543,0.000211
56027,0.013615,0.000143
56028,0.013743,0.000048
56029,0.013516,0.000086
56030,0.013973,0.000138
56031,0.013780,0.000130
56032,0.013860,0.000114
56033,0.013921,0.000154
56034,0.013641,0.000118
56035,0.013501,0.000133
56036,0.013546,0.000128
56037,0.013955,0.000148
56038,0.013404,0.000032
56039,0.014338,0.000123
56040,0.014065,0.000060
56041,0.014230,0.000157
56042,0.014260,0.000164
56043,0.014039,0.000165
56044,0.013780,0.000090
56045,0.015086,0.000091
56046,0.014131,0.000194
56047,0.014531,0.000110
56048,0.013515,0.000080
56049,0.013590,0.000054
56050,0.016776,0.000114
56051,0.015358,0.000028
56052,0.014051,0.000041
56053,0.014297,0.000012
56054,0.014096,0.000029
56055,0.013562,0.000182
56056,0.013722,0.000076
56057,0.013511,0.000038
56058,0.013791,0.000107
56059,0.015366,0.000164
56060,0.014231,0.000073
56061,0.014368,0.000039
56062,0.013637,0.000090
56063,0.013736,0.000127
56064,0.013523,0.000073
56065,0.013586,0.000046
56066,0.013963,0.000032
56067,0.013550,0.000122
56068,0.013534,0.000093
56069,0.014055,0.000113
56070,0.013541,0.000135
56071,0.013506,0.000060
56072,0.013711,0.000047
56073,0.016302,0.000234
56074,0.014627,0.000082
56075,0.013547,0.000062
56076,0.013866,0.000044
56077,0.014167,0.000103
56078,0.014103,0.000096
56079,0.013693,0.000128
56080,0.013431,0.000136
56081,0.013989,0.000122
56082,0.013561,0.000151
56083,0.013870,0.000084
56084,0.013598,0.000116
56085,0.013763,0.000115
56086,0.014105,0.000180
56087,0.014714,0.000108
56088,0.014124,0.000120
56089,0.014099,0.000112
56090,0.014129,0.000076
56091,0.013497,0.000081
56092,0.013530,0.000013
56093,0.013545,0.000130
56094,0.013693,0.000020
56095,0.014001,0.000150
56096,0.014310,0.000155
56097,0.013749,0.000054
56098,0.013903,0.000059
56099,0.013754,0.000147
56100,0.013594,0.000120
56101,0.013938,0.000050
56102,0.013618,0.000097
56103,0.013631,0.000053
56104,0.013791,0.000153
56105,0.014047,0.000037
56106,0.013619,0.000083
56107,0.013554,0.000125
56108,0.013539,0.000127
56109,0.013531,0.000079
56110,0.014601,0.000129
56111,0.013633,0.000128
56112,0.014560,0.000079
56113,0.014154,0.000141
56114,0.013834,0.000092
56115,0.013697,0.000054
56116,0.013530,0.000127
56117,0.013837,0.000075
56118,0.013481,0.000010
56119,0.013534,0.000020
56120,0.014294,0.000055
56121,0.013603,0.000111
56122,0.014384,0.000109
56123,0.014026,0.000162
56124,0.016767,0.000199
56125,0.020821,0.000142
56126,0.022529,0.000118
56127,0.022443,0.000211
56128,0.022762,0.000246
56129,0.022260,0.000043
56130,0.022558,0.000073
56131,0.022493,0.000133
56132,0.022089,0.000149
56133,0.022151,0.000236
56134,0.021392,0.000170
56135,0.015666,0.000187
56136,0.016091,0.000182
56137,0.015713,0.000177
56138,0.015649,0.000085
56139,0.015294,0.000042
56140,0.016089,0.000125
56141,0.015334,0.000048
56142,0.017068,0.000183
56143,0.016322,0.000131
56144,0.016451,0.000170
56145,0.015934,0.000129
56146,0.015947,0.000043
56147,0.016171,0.000041
56148,0.018243,0.000313
56149,0.017346,0.000165
56150,0.016367,0.000111
56151,0.016872,0.000087
56152,0.015439,0.000167
56153,0.015460,0.000172
56154,0.016134,0.000110
56155,0.016987,0.000093
56156,0.016596,0.000183
56157,0.016588,0.000167
56158,0.016388,0.000070
56159,0.016582,0.000174
56160,0.017229,0.000182
56161,0.016453,0.000196
56162,0.018219,0.000181
56163,0.020242,0.000073
56164,0.016774,0.000111
56165,0.018051,0.000127
56166,0.016130,0.000187
56167,0.016153,0.000149
56168,0.016392,0.000169
56169,0.015982,0.000162
56170,0.016068,0.000083
56171,0.017446,0.000191
56172,0.017770,0.000248
56173,0.016086,0.000160
56174,0.015766,0.000093
56175,0.017688,0.000165
56176,0.015498,0.000180
56177,0.016082,0.000145
56178,0.017551,0.000123
56179,0.015480,0.000041
56180,0.016313,0.000165
56181,0.015485,0.000186
56182,0.017459,0.000092
56183,0.019566,0.000175
56184,0.019187,0.000174
56185,0.019160,0.000176
56186,0.021105,0.000187
56187,0.020939,0.000089
56188,0.016595,0.000168
56189,0.018667,0.000181
56190,0.016016,0.000203
56191,0.019250,0.000104
56192,0.016595,0.000136
56193,0.016317,0.000187
56194,0.018014,0.000126
56195,0.016884,0.000128
56196,0.018010,0.000106
56197,0.017076,0.000162
56198,0.015801,0.000068
56199,0.016977,0.000081
56200,0.020117,0.000119
56201,0.016199,0.000109
56202,0.015818,0.000138
56203,0.015744,0.000077
56204,0.015490,0.000092
56205,0.016119,0.000136
56206,0.016395,0.000117
56207,0.016325,0.000172
56208,0.016162,0.000179
56209,0.016752,0.000075
56210,0.015372,0.000105
56211,0.016205,0.000166
56212,0.015636,0.000182
56213,0.016319,0.000157
56214,0.015550,0.000179
56215,0.015407,0.000024
56216,0.015227,0.000237
56217,0.017229,0.000236
56218,0.015644,0.000143
56219,0.019158,0.000154
56220,0.013835,0.000029
56221,0.013993,0.000071
56222,0.014678,0.000030
56223,0.013659,0.000062
56224,0.017225,0.000059
56225,0.017242,0.000053
56226,0.014960,0.000046
56227,0.015329,0.000045
56228,0.018091,0.000261
56229,0.019742,0.000099
56230,0.015201,0.000039
56231,0.017689,0.000143
56232,0.018439,0.000157
56233,0.017445,0.000142
56234,0.016448,0.000166
56235,0.014038,0.000088
56236,0.014363,0.000078
56237,0.020330,0.000142
56238,0.014637,0.000105
56239,0.015211,0.000046
56240,0.013459,0.000146
56241,0.013682,0.000159
56242,0.013790,0.000181
56243,0.014000,0.000059
56244,0.017482,0.000161
56245,0.016076,0.000114
56246,0.013760,0.000092
56247,0.017521,0.000262
56248,0.015557,0.000232
56249,0.016868,0.000186
56250,0.017441,0.000056
56251,0.019177,0.000083
56252,0.015643,0.000207
56253,0.014008,0.000032
56254,0.013856,0.000099
56255,0.013997,0.000090
56256,0.013825,0.000034
56257,0.015202,0.000132
56258,0.014885,0.000075
56259,0.013929,0.000114
56260,0.013762,0.000170
56261,0.014189,0.000156
56262,0.014116,0.000183
56263,0.013866,0.000054
56264,0.013577,0.000112
56265,0.013489,0.000076
56266,0.013528,0.000102
56267,0.013568,0.000072
56268,0.013903,0.000072
56269,0.014210,0.000164
56270,0.014691,0.000021
56271,0.013546,0.000092
56272,0.013823,0.000150
56273,0.013626,0.000105
56274,0.013625,0.000106
56275,0.014019,0.000132
56276,0.013643,0.000095
56277,0.014067,0.000027
56278,0.013572,0.000143
56279,0.013995,0.000141
56280,0.013736,0.000090
56281,0.013529,0.000028
56282,0.013537,0.000033
56283,0.014052,0.000084
56284,0.015225,0.000182
56285,0.013848,0.000107
56286,0.013571,0.000057
56287,0.014463,0.000070
56288,0.014046,0.000100
56289,0.013822,0.000144
56290,0.013471,0.000131
56291,0.013726,0.000068
56292,0.013900,0.000097
56293,0.014976,0.000182
56294,0.013797,0.000117
56295,0.013823,0.000112
56296,0.014465,0.000124
56297,0.013893,0.000094
56298,0.014428,0.000121
56299,0.015097,0.000161
56300,0.013816,0.000101
56301,0.013561,0.000082
56302,0.014137,0.000115
56303,0.013847,0.000097
56304,0.013983,0.000149
56305,0.014360,0.000170
56306,0.013866,0.000146
56307,0.013517,0.000048
56308,0.013529,0.000020
56309,0.013546,0.000075
56310,0.013457,0.000092
56311,0.013929,0.000145
56312,0.013523,0.000138
56313,0.014358,0.000179
56314,0.013575,0.000086
56315,0.013513,0.000147
56316,0.013404,0.000059
56317,0.013531,0.000132
56318,0.013560,0.000130
56319,0.013515,0.000046
56320,0.013787,0.000096
56321,0.014401,0.000073
56322,0.014088,0.000078
56323,0.013828,0.000087
56324,0.013511,0.000088
56325,0.013515,0.000054
56326,0.013507,0.000097
56327,0.013651,0.000081
56328,0.013790,0.000083
56329,0.013727,0.000115
56330,0.013539,0.000024
56331,0.013860,0.000127
56332,0.014396,0.000143
56333,0.014295,0.000141
56334,0.013835,0.000157
56335,0.014223,0.000067
56336,0.013925,0.000150
56337,0.013504,0.000033
56338,0.013510,0.000043
56339,0.014149,0.000130
56340,0.014118,0.000157
56341,0.013701,0.000085
56342,0.013555,0.000143
56343,0.013966,0.000144
56344,0.013629,0.000040
56345,0.013989,0.000120
56346,0.013498,0.000085
56347,0.014054,0.000016
56348,0.014567,0.000142
56349,0.013713,0.000088
56350,0.014166,0.000079
56351,0.013751,0.000083
56352,0.013759,0.000145
56353,0.013400,0.000095
56354,0.013567,0.000130
56355,0.013946,0.000091
56356,0.014344,0.000142
56357,0.015078,0.000180
56358,0.014508,0.000148
56359,0.014277,0.000025
56360,0.016247,0.000073
56361,0.013589,0.000063
56362,0.013893,0.000158
56363,0.013530,0.000050
56364,0.013966,0.000037
56365,0.014014,0.000075
56366,0.019258,0.000080
56367,0.014289,0.000105
56368,0.014430,0.000030
56369,0.015512,0.000107
56370,0.015638,0.000088
56371,0.013969,0.000109
56372,0.013505,0.000106
56373,0.013546,0.000119
56374,0.014066,0.000126
56375,0.014008,0.000158
56376,0.017189,0.000151
56377,0.013865,0.000141
56378,0.014435,0.000147
56379,0.013400,0.000059
56380,0.013735,0.000084
56381,0.013621,0.000049
56382,0.014092,0.000077
56383,0.013776,0.000146
56384,0.013677,0.000032
56385,0.014067,0.000214
56386,0.014207,0.000089
56387,0.013776,0.000144
56388,0.013532,0.000110
56389,0.013595,0.000104
56390,0.013812,0.000140
56391,0.013490,0.000111
56392,0.014651,0.000154
56393,0.014161,0.000108
56394,0.018873,0.000168
56395,0.013542,0.000052
56396,0.013503,0.000080
56397,0.013632,0.000140
56398,0.013546,0.000138
56399,0.013399,0.000069
56400,0.014786,0.000020
56401,0.013780,0.000152
56402,0.014411,0.000020
56403,0.013965,0.000093
56404,0.013822,0.000152
56405,0.013614,0.000112
56406,0.013436,0.000134
56407,0.014354,0.000028
56408,0.013516,0.000147
56409,0.013982,0.000179
56410,0.014255,0.000151
56411,0.014297,0.000152
56412,0.018434,0.000115
56413,0.013602,0.000072
56414,0.014139,0.000138
56415,0.013547,0.000125
56416,0.013911,0.000060
56417,0.018510,0.000122
56418,0.014235,0.000035
56419,0.013746,0.000071
56420,0.013807,0.000088
56421,0.014424,0.000054
56422,0.013403,0.000085
56423,0.013502,0.000129
56424,0.013859,0.000137
56425,0.014624,0.000064
56426,0.013606,0.000088
56427,0.015438,0.000160
56428,0.014748,0.000140
56429,0.013460,0.000101
56430,0.013481,0.000141
56431,0.013515,0.000107
56432,0.013702,0.000141
56433,0.013543,0.000130
56434,0.013513,0.000131
56435,0.013968,0.000042
56436,0.013967,0.000102
56437,0.014745,0.000074
56438,0.014001,0.000159
56439,0.013834,0.000157
56440,0.013577,0.000137
56441,0.014395,0.000097
56442,0.013730,0.000083
56443,0.015074,0.000165
56444,0.014216,0.000112
56445,0.014844,0.000090
56446,0.014415,0.000067
56447,0.014025,0.000081
56448,0.013507,0.000017
56449,0.013483,0.000030
56450,0.014308,0.000010
56451,0.013843,0.000030
56452,0.013509,0.000148
56453,0.014377,0.000096
56454,0.013655,0.000043
56455,0.013498,0.000106
56456,0.013427,0.000141
56457,0.014237,0.000060
56458,0.016984,0.000044
56459,0.013872,0.000093
56460,0.013677,0.000122
56461,0.013775,0.000072
56462,0.014645,0.000065
56463,0.013998,0.000035
56464,0.013900,0.000128
56465,0.014449,0.000114
56466,0.015531,0.000136
56467,0.015010,0.000163
56468,0.014087,0.000070
56469,0.013618,0.000053
56470,0.016092,0.000303
56471,0.016918,0.000081
56472,0.014012,0.000071
56473,0.014488,0.000042
56474,0.013448,0.000087
56475,0.013534,0.000079
56476,0.013519,0.000129
56477,0.013530,0.000140
56478,0.013956,0.000111
56479,0.014129,0.000165
56480,0.014318,0.000096
56481,0.013652,0.000161
56482,0.013503,0.000108
56483,0.013949,0.000105
56484,0.013557,0.000091
56485,0.016382,0.000213
56486,0.015657,0.000107
56487,0.013549,0.000066
56488,0.014235,0.000091
56489,0.014060,0.000020
56490,0.013537,0.000141
56491,0.013529,0.000015
56492,0.013941,0.000139
56493,0.013546,0.000134
56494,0.014828,0.000061
56495,0.013659,0.000073
56496,0.014568,0.000153
56497,0.014166,0.000129
56498,0.013671,0.000047
56499,0.013606,0.000141
56500,0.013958,0.000049
56501,0.013686,0.000149
56502,0.013568,0.000025
56503,0.013495,0.000077
56504,0.013648,0.000125
56505,0.013624,0.000129
56506,0.014790,0.000097
56507,0.014279,0.000139
56508,0.014973,0.000142
56509,0.013612,0.000066
56510,0.013514,0.000081
56511,0.018572,0.000110
56512,0.018871,0.000072
56513,0.015449,0.000148
56514,0.014057,0.000067
56515,0.015172,0.000018
56516,0.013562,0.000011
56517,0.013439,0.000085
56518,0.013407,0.000105
56519,0.013503,0.000085
56520,0.013535,0.000141
56521,0.014234,0.000108
56522,0.013676,0.000081
56523,0.013991,0.000073
56524,0.013433,0.000117
56525,0.013685,0.000118
56526,0.013521,0.000024
56527,0.013666,0.000058
56528,0.014828,0.000089
56529,0.013700,0.000103
56530,0.013522,0.000127
56531,0.014427,0.000265
56532,0.013883,0.000162
56533,0.013608,0.000146
56534,0.013537,0.000126
56535,0.013863,0.000061
56536,0.013610,0.000026
56537,0.013769,0.000106
56538,0.013500,0.000025
56539,0.013525,0.000137
56540,0.013619,0.000099
56541,0.015672,0.000171
56542,0.015570,0.000110
56543,0.014049,0.000029
56544,0.014157,0.000019
56545,0.013595,0.000152
56546,0.013566,0.000125
56547,0.013512,0.000048
56548,0.013824,0.000075
56549,0.013994,0.000143
56550,0.015352,0.000145
56551,0.013543,0.000082
56552,0.013521,0.000049
56553,0.013529,0.000140
56554,0.013779,0.000133
56555,0.013958,0.000056
56556,0.013755,0.000121
56557,0.014274,0.000149
56558,0.013551,0.000143
56559,0.014293,0.000144
56560,0.013521,0.000054
56561,0.013538,0.000071
56562,0.013474,0.000079
56563,0.013508,0.000107
56564,0.014172,0.000124
56565,0.014535,0.000142
56566,0.014359,0.000122
56567,0.014143,0.000079
56568,0.013587,0.000089
56569,0.018786,0.000189
56570,0.014178,0.000111
56571,0.014753,0.000084
56572,0.016571,0.000167
56573,0.014940,0.000155
56574,0.013615,0.000112
56575,0.013555,0.000090
56576,0.014630,0.000031
56577,0.014170,0.000146
56578,0.015445,0.000136
56579,0.013437,0.000048
56580,0.013486,0.000107
56581,0.013550,0.000131
56582,0.013600,0.000133
56583,0.013762,0.000183
56584,0.014550,0.000065
56585,0.015650,0.000148
56586,0.013574,0.000143
56587,0.013399,0.000101
56588,0.013553,0.000074
56589,0.014137,0.000124
56590,0.014281,0.000152
56591,0.013621,0.000062
56592,0.013745,0.000177
56593,0.014046,0.000050
56594,0.013835,0.000139
56595,0.013598,0.000047
56596,0.013515,0.000056
56597,0.013508,0.000085
56598,0.013430,0.000073
56599,0.013882,0.000157
56600,0.014649,0.000057
56601,0.016224,0.000104
56602,0.014508,0.000119
56603,0.013997,0.000094
56604,0.013812,0.000141
56605,0.014363,0.000144
56606,0.013741,0.000062
56607,0.014212,0.000084
56608,0.013993,0.000105
56609,0.013513,0.000142
56610,0.013780,0.000125
56611,0.014911,0.000160
56612,0.014082,0.000021
56613,0.014106,0.000158
56614,0.014422,0.000174
56615,0.013642,0.000120
56616,0.013525,0.000137
56617,0.013510,0.000023
56618,0.013936,0.000055
56619,0.014336,0.000031
56620,0.014137,0.000061
56621,0.013971,0.000044
56622,0.014164,0.000039
56623,0.013501,0.000034
56624,0.013600,0.000018
56625,0.013531,0.000131
56626,0.014469,0.000088
56627,0.013729,0.000021
56628,0.014047,0.000115
56629,0.017402,0.000139
56630,0.013527,0.000098
56631,0.013513,0.000140
56632,0.013842,0.000070
56633,0.013477,0.000060
56634,0.014352,0.000116
56635,0.013673,0.000097
56636,0.014502,0.000035
56637,0.014403,0.000156
56638,0.014021,0.000156
56639,0.013767,0.000118
56640,0.013452,0.000053
56641,0.013731,0.000099
56642,0.013529,0.000082
56643,0.014440,0.000094
56644,0.013621,0.000140
56645,0.013581,0.000110
56646,0.014204,0.000205
56647,0.014313,0.000040
56648,0.014231,0.000063
56649,0.013579,0.000156
56650,0.014186,0.000038
56651,0.013617,0.000086
56652,0.013438,0.000080
56653,0.013478,0.000022
56654,0.015143,0.000155
56655,0.013841,0.000065
56656,0.014223,0.000119
56657,0.013737,0.000201
56658,0.014508,0.000139
56659,0.013454,0.000121
56660,0.013569,0.000051
56661,0.013568,0.000061
56662,0.013634,0.000077
56663,0.013689,0.000110
56664,0.013637,0.000078
56665,0.014815,0.000080
56666,0.013606,0.000153
56667,0.015412,0.000024
56668,0.013971,0.000083
56669,0.014213,0.000159
56670,0.013779,0.000185
56671,0.014463,0.000146
56672,0.014958,0.000132
56673,0.013632,0.000100
56674,0.014552,0.000020
56675,0.013492,0.000139
56676,0.013568,0.000128
56677,0.013978,0.000087
56678,0.013575,0.000031
56679,0.017502,0.000055
56680,0.014703,0.000096
56681,0.014540,0.000147
56682,0.014190,0.000116
56683,0.013954,0.000065
56684,0.013571,0.000060
56685,0.013693,0.000091
56686,0.014257,0.000144
56687,0.013782,0.000136
56688,0.014073,0.000077
56689,0.014093,0.000104
56690,0.013725,0.000109
56691,0.013546,0.000101
56692,0.013701,0.000107
56693,0.014217,0.000111
56694,0.014021,0.000079
56695,0.013567,0.000105
56696,0.013818,0.000120
56697,0.015778,0.000104
56698,0.013712,0.000083
56699,0.014006,0.000107
56700,0.014913,0.000110
56701,0.013766,0.000130
56702,0.013499,0.000148
56703,0.013449,0.000132
56704,0.014393,0.000046
56705,0.013597,0.000019
56706,0.014051,0.000090
56707,0.014616,0.000113
56708,0.013724,0.000145
56709,0.013530,0.000140
56710,0.013430,0.000171
56711,0.019145,0.000088
56712,0.013577,0.000148
56713,0.013400,0.000058
56714,0.014290,0.000145
56715,0.013705,0.000140
56716,0.014881,0.000061
56717,0.014669,0.000107
56718,0.017364,0.000089
56719,0.013872,0.000063
56720,0.013403,0.000073
56721,0.014010,0.000099
56722,0.013846,0.000059
56723,0.014087,0.000120
56724,0.014970,0.000096
56725,0.013930,0.000087
56726,0.013543,0.000105
56727,0.013400,0.000026
56728,0.013664,0.000140
56729,0.013909,0.000126
56730,0.013552,0.000121
56731,0.013492,0.000143
56732,0.013683,0.000048
56733,0.013402,0.000138
56734,0.013603,0.000025
56735,0.014695,0.000050
56736,0.014723,0.000128
56737,0.014101,0.000143
56738,0.013518,0.000076
56739,0.014092,0.000210
56740,0.013434,0.000137
56741,0.014398,0.000084
56742,0.013854,0.000124
56743,0.014822,0.000064
56744,0.013518,0.000032
56745,0.013567,0.000132
56746,0.013646,0.000092
56747,0.016555,0.000064
56748,0.013562,0.000072
56749,0.013513,0.000140
56750,0.014277,0.000110
56751,0.014933,0.000309
56752,0.015318,0.000102
56753,0.015321,0.000142
56754,0.019556,0.000168
56755,0.015469,0.000167
56756,0.015486,0.000029
56757,0.018141,0.000066
56758,0.014279,0.000071
56759,0.013847,0.000158
56760,0.013444,0.000036
56761,0.013492,0.000032
56762,0.013544,0.000062
56763,0.013665,0.000106
56764,0.014299,0.000094
56765,0.013911,0.000018
56766,0.013536,0.000069
56767,0.013496,0.000079
56768,0.014170,0.000115
56769,0.013726,0.000113
56770,0.013570,0.000119
56771,0.014470,0.000116
56772,0.013529,0.000144
56773,0.014544,0.000120
56774,0.013625,0.000146
56775,0.014280,0.000193
56776,0.014048,0.000068
56777,0.013791,0.000081
56778,0.014581,0.000044
56779,0.013434,0.000076
56780,0.013788,0.000148
56781,0.013550,0.000020
56782,0.019065,0.000161
56783,0.014236,0.000110
56784,0.017302,0.000176
56785,0.014396,0.000130
56786,0.016139,0.000164
